ID,内容
3004001,คุณสร้าง@item_11032#จริงๆ ตอนนี้คุณสามารถเรียกคืนที่ดินทำกินเพื่อปลูกพืชผลได้แล้ว และจิตวิญญาณของการทำฟาร์มก็กำลังลุกโชน!
3004002,ต้องใช้เวลาสักพักกว่าที่ต้นไม้จะเติบโต ถ้าคุณต้องการให้พวกมันเติบโตเร็วขึ้น คุณสามารถใช้@item_11311#เพื่อใส่ปุ๋ยได้
3004003,พื้นผิวของ@item_812#นั้นไม่แข็งพอ สามารถถูกทำลายได้ง่ายโดยคนป่า มันจะปลอดภัยถ้ามีการสร้างวงกลมรอบ ๆ บริเวณที่มั่น。
3004004,หากฉันมอบดาวให้กับ@item_104#ฉันสามารถบันทึกตำแหน่งนี้ได้ ถ้าเจออันตรายในอนาคต ฉันจะส่งคุณกลับโดยบังคับ
3004005,ยินดีด้วย คุณทำสำเร็จอีกเป้าหมายใหญ่! ! ได้เวลาก้าวไปอีกขั้นและดูว่ามีภารกิจใหม่อะไรบ้าง
3005001,หนังเหล่านี้แข็งแกร่งมาก หากใช้ร่วมกับ@item_11329#เพื่อแปรรูปเป็นอุปกรณ์ทองแดงจะเป็นประโยชน์อย่างมากในการเอาชีวิตรอดในป่าของเรา!
3005002,อุปกรณ์ชุดนี้ดูโอ่อ่ากว่าเดิม อุปกรณ์ทองเหลืองครบชุดมีทั้งหมด 4 ชิ้น และจะยิ่งมีพลังมากขึ้นหากนำมารวมกัน
3005003,อาวุธและชุดเกราะพร้อมแล้ว ได้เวลาสอนบทเรียนแก่ศิษย์ความว่างเปล่าแล้ว! พวกคนเลวเหล่านี้กำลังขโมยพลังแห่งการสร้าง พวกเขาต้องหยุดโดยเร็ว!
3005004,@item_11911#ที่ดรอปโดยศิษย์ความว่างเปล่าคือการที่ทั้งหมดควบแน่นจากพลังสร้างสรรค์ที่พวกเขาขโมยมา หากคุณติดตั้งบน@item_800#คุณจะได้รับ@item_797#!
3005005,คลิก@item_797#เพื่อดูสูตรทั้งหมด! แต่ก็ยังมีอุปกรณ์ประกอบฉากบางอย่างที่ต้องค้นหาพิมพ์เขียวเพื่อปลดล็อก ดังนั้นให้ใส่ใจกับมันมากขึ้นในการเดินทางในอนาคต
3005006,โต๊ะหลอมได้รับการอัปเกรดแล้ว ตอนนี้คุณสามารถหลอมแร่สองชนิดได้ในคราวเดียว! ไปหา@item_401#กันเถอะ หลอมโลหะ@item_11209#เป็นโลหะที่สำคัญมาก!
3005007,ด้วย@item_11209#เราสามารถสร้างสิ่งต่าง ๆ ได้มากขึ้น ไปที่โต๊ะคราฟต์เพื่อดูว่ามีอะไรใหม่ที่สามารถทำได้!
3005008,ตอนนี้ความเร็วในการขุดควรจะเร็วพอ ก่อนที่จะสร้าง@item_785#เราสามารถไปที่พื้นและขุดเหมืองก่อน!
3005009,ตามบันทึกข้อมูล หินรูนเป็นแร่พิเศษในดาวมิรา ซึ่งสามารถฝังในอาวุธหรือเครื่องมือเพื่อรับพลังที่คาดไม่ถึง
3005010,โอ้โห! คุณได้เรียนรู้พื้นฐานทั้งหมดของการเอาชีวิตรอดในดาวมิราแล้ว!
3005011,ต่อไป... เดี๋ยวก่อน ให้ฉันดูหน่อย... โอ้ ได้เวลาซ่อมแซมสถานีดวงดาวแล้ว
3005012,หรือมีสิ่งอื่นๆ ที่คุณต้องการทำ เพียงแค่คลิกที่กล่องติดตามงานบนหน้าจอ ดูงานอื่น ๆ !
3006001,ขอฉันดูหน่อย เศษพลังงานเหล่านี้ซ่อนตัวอยู่ใต้ดินเป็นเวลานาน โดยหวังว่าจะรวมกันเป็นแกนพลังงาน
3006002,ประสบความสำเร็จ! ได้แกนแล้ว ตอนนี้ต้องหา@item_11334#ฐานข้อมูลแสดงให้เห็นว่ามันอยู่ในระบบนิเวศเกาะท้องฟ้าไปกันเถอะ
3006003,มันน่าตื่นเต้น แต่เกาะลอยฟ้าอยู่สูงเลยต้องหาทางขึ้นไป สังเกตสถานการณ์รอบข้างก่อน
3006004,ผู้ชายมีปีกคนนั้นได้ชิปมากมายขนาดนี้ได้อย่างไร แต่ในที่สุดเขาก็ได้มัน ตอนนี้เขาสามารถประมวลผล@item_11335#ได้แล้ว
3006005,ส่วนประกอบและแกนพร้อมแล้ว ได้เวลาซ่อมแซมสถานีแล้ว! ดูรายละเอียดไอเทมของ@item_11331#ให้ละเอียดยิ่งขึ้น!
3006006,โต๊ะบังคับเปิดใช้งานสำเร็จแล้ว! สถานีดวงดาวนี้เชื่อมต่อกับห่วงโซ่ดวงดาวอีกครั้ง ใช้@item_11335#เพื่ออัปเกรดเครื่องเทเลพอร์ต!
3006007,การเชื่อมต่อสำเร็จ! สถานีดาวแห่งนี้กลับมาทำหน้าที่ของการเคลื่อนย้ายระหว่างดาวเคราะห์อีกครั้ง ซ่อมแซมสถานีดาวอีกสองสามแห่ง แล้วการเดินทางของเราจะสะดวกขึ้น
3006008,"พร้อมหรือยัง ได้เวลาตามหา ""3 วัตถุมงคล""! ตรวจสอบเควสที่อัปเดตล่าสุด"
3007001,เหมือนเราเจอป่าดงดิบแล้ว ป่าดงดิบเต็มไปด้วยอันตราย คุณต้องระวัง
3007002,@item_11601#เหล่านี้คือคริสตัลที่ตกตะกอนโดยพลังสร้างสรรค์ที่มากเกินไปภายในซุ้มป่าดงดิบ การเพิ่ม@item_11329#สามารถสร้าง@item_11597#
3007003,@item_11597#ที่ประมวลผลใหม่คือกุญแจสู่วิหาร แต่เราจำเป็นต้องหาศาลเจ้าที่เหมาะสมเพื่อเปิดใช้งานรูปปั้น ลองหามันในป่าดงดิบ
3007004,นี่คือวัดป่าดงดิบหรือ? ! แม้ว่าฉันเคยเห็นมันในวัสดุ แต่ความรู้สึกที่ได้เห็นมันค่อนข้างน่าตกใจ!
3007005,"มอนสเตอร์ที่เรียกว่า ""เทพเจ้างูขนนก"" อยู่ภายในวิหาร หากคุณต้องการได้รับ @item_591#คุณต้องกำจัดมันก่อน คุณพร้อมไหม?"
3007006,มันเกือบจะพลาด รีบมองหาสิ่งที่เทพเจ้างูขนนกทำตกบนพื้นใกล้ๆ อย่าตกลงไปในหินหนืด...
3007007,ผลไม้ศักดิ์สิทธิ์ถูกย่อยในร่างกายของเทพอสรพิษขนนกจนเหลือแต่เมล็ด ดังนั้นจงหาที่โล่งเพื่อปลูกมัน
3007008,เมล็ดเล็ก ๆ เช่นนี้สามารถเติบโตเป็นต้นไม้ขนาดใหญ่ได้! ผลไม้ควรอยู่ใกล้กับมงกุฎของต้นไม้ ดังนั้นเราต้องหาทางเอามันขึ้นมา
3007009,ในที่สุดฉันก็ได้@item_591#ทำงานหนักมาก ตอนลงต้องระวัง กลัวความสูงมาก...
3007010,ปีกสวยงามมาก ปลอดภัยกว่าเมื่อตกจากที่สูง
3007011,ฝุ่นนี่สวยมาก สีเดียวกับผมเลย ฮิฮิ
3007012,นี่หรือที่ถือของนักบวชอำมหิต?ดูเหมือนว่ามีบางอย่างขาดหายไป
3007013,เท่จัง ลองทำดูสิว่าจะยิงอะไรได้บ้าง
3008001,พระเจ้า นี่คือดาวเปลวไฟหรือไม่? สถานที่นี้ร้อนเกินไป ใกล้กับดวงอาทิตย์มาก
3008002,ก่อนจะไปที่มังกรดำ ฉันคิดว่าควรประมวลผล@item_12277#ก่อนดีกว่า
3008003,ชนะ! มันน่าตื่นเต้นจริงๆ และมังกรดำก็ทรงพลังเกินไป แต่ตอนนี้มังกรดำต้องยอมรับความแข็งแกร่งของคุณ ฮิฮิ
3008004,"ไปรับ@item_588#นี่คือข้อพิสูจน์ถึง ""ความกล้าหาญ"" ของคุณ!"
3008005,"นี่คือ ""ดาบเพลิงแตกหัก"" หรือไม่? เห็นได้ชัดว่าเป็นการระลึกถึงความร่วมมือระยะยาวระหว่างสองโลก แต่การใช้รูปดาบหักบางครั้งก็ยากที่จะเข้าใจความคิดของนักออกแบบ"
3008006,มีมังกรดำอีกสองรูปแบบ หากคุณมีพลังงานสำรอง คุณสามารถลองท้าทายมันได้ ถ้ารู้สึกว่าแรงไม่พอครั้งหน้าค่อยมาใหม่ก็ได้
3008007,ฉันได้อัปเดตงานใหม่ในรายการ คุณสามารถตรวจสอบได้
3008008,คุณเอาชนะมังกรดำในรูปของลาวาได้จริงๆ คุณเก่งเกินไป! ไปดูสิ่งที่มังกรดำทิ้งไว้ให้เรา
3008009,รูปแบบวุ่นวายไม่มีอะไรมากไปกว่านั้น ไปรับรางวัลมันยังคงอยู่ในกระถางกลางเกาะมังกร
3008010,ฉันรู้สึกดีขึ้นมาก ฉันเกือบจะคิดว่าตัวเองกำลังจะละลาย เกือบลืม ดูไม่ละลายเลย
3009001,ท้องฟ้าสวยมากที่นี่! แต่บรรยากาศของดาวโฮลาส นั้นบางมากคุณอาจต้องใช้อุปกรณ์ออกซิเจนก่อนที่จะเรียกยักษ์โบราณ ใช้โต๊ะช่างฝีมือเพื่อดูว่ามีอะไรที่สามารถทำได้
3009002,ในที่สุดคนยักษ์โบราณก็ถูกปลดปล่อยออกมา ปีศาจแห่งความว่างเปล่าเป็นอาชญากรรมที่ชั่วร้ายจริงๆ! รีไซเคิล@item_589#อย่างรวดเร็ว การทำลายปีศาจแห่งความว่างเปล่าใกล้เข้ามาแล้ว!
3009003,คุณบอกว่าใครเป็นคนเลือกชื่อสิ่งมีชีวิตในดาวโฮราส มันธรรมดาเกินไป
3009004,มีการสร้างโซนออกซิเจน ปกสีน้ำเงินนี้ค่อนข้างดี
3009005,"""สว่านของฉัน ...... เป็นสว่านที่ใช้ในการสร้างโลก!"" อ้าว? ใครเป็นคนเพิ่มบรรทัดนี้ลงในฐานข้อมูล ...."
3009006,โอ้ว ตะขอและกรงเล็บนั้นเท่เกินไป ตอนนี้สะดวกกว่าที่จะไปที่เกาะที่ว่างเปล่า
4000001,ดูสิ พลังงานนภาจากพื้นดินได้โผล่ออกมา ตามบันทึกกล่าวว่าพลังงานนภาจะรุนแรงขึ้นในเวลากลางคืน และทุกสิ่งจะได้รับผลกระทบจากนภา ซึ่งสรุปว่าคืนนี้มันจะอันตรายยิ่งขึ้น!
