ID,名字,描述
1073005,Уровень защиты от яда скорпиона 5.,"Яд скорпиона становится все сильнее и сильнее, будьте осторожны!"
1074001,Зажечь уровень 1,Наносит 3 единицы урона каждую секунду.
1074002,Включите уровень 2,5 очков урона каждую секунду.
1074003,Включите уровень 3,Наносит 10 единиц урона каждую секунду.
1075001,Иммунитет к превращению.,Иммунитет к заморозке контролируется эффектом
2000001,Пузырьковый сон 1,Засыпать в глубокий сон
2001001,Замороженные,Холод заставит вас двигаться медленно.
2002001,Замороженные,Холод заставит вас двигаться медленно.
2002002,спринт,Базовая скорость 20%.
2003001,Замороженные,Холод заставит вас двигаться медленно.
2004001,,
2005001,Копать как сумасшедший,Скорость раскопок 50%.
2006001,Сильная атака Уровень 1,Урон от рукопашного боя увеличен на 1%.
2006002,Сильная атака Уровень 2,Урон от рукопашного боя увеличен на 2%.
2006003,Сильная атака Уровень 3,Урон от рукопашного боя увеличен на 3%.
2006004,Уровень сильной атаки 4,Урон от рукопашного боя увеличен на 4%.
2006005,Сильная атака 5 уровня,Урон от рукопашного боя увеличен на 5%.
2007001,Мощность выстрела Уровень 1,Урон от дальнего боя увеличен на 1%.
2007002,Мощный выстрел Уровень 2,Урон от дальнего боя увеличен на 2%.
2007003,Мощный выстрел Уровень 3,Урон от дальнего боя увеличен на 3%.
2007004,Мощный выстрел Уровень 4,Урон от дальнего боя увеличен на 4%.
2007005,Мощный выстрел 5 уровня,Урон от дальнего боя увеличен на 5%.
2008001,Теплый медведь,Повышение устойчивости к холоду
2009001,Жимолость,"Талант: Пробуждает запечатанную энергию, повышая устойчивость к холоду! Переведено с помощью www.DeepL.com/Translator (бесплатная версия)"
2010001,Восстановление здоровья на 1 уровень.,Восстановление 10 единиц здоровья за 10 секунд.
2010002,Восстановление здоровья на 2 уровня.,За 10 секунд восстанавливается 20 очков здоровья.
2011001,Уровень ошеломления 1.,"Ошеломление, временная потеря способности передвижения."
2012001,щит,Один щит с 20 очками здоровья
2013001,Медленное восстановление здоровья на 1 уровень.,Каждые 3 секунды восстанавливаются 5 единиц здоровья.
2013002,Медленное восстановление здоровья уровня 2.,Каждую секунду восстанавливается 5 единиц здоровья.
2013003,Медленное восстановление здоровья на 3 уровне.,Каждые 3 секунды восстанавливается 5 единиц здоровья.
2014001,Отравление пищей 1-го уровня,"Еда не очень чистая, ноги не идут..."
2014002,Отравление пищевыми продуктами 2 уровня,"Еда не очень чистая, я больше не могу ходить..."
2014003,Интоксикация 3 уровня.,"Еда не очень чистая, я не могу ходить..."
3000001,Версия игры слишком низкая,
